client_id,age,occupation,income,risk_profile,savings_rate,n_holdings,invested_total,current_total,pnl_pct,redemptions_90d,sip_missed_3m,sip_active,idle_cash,has_insurance,has_elss,has_debt,large_cap_pct,is_hni,behavioral_risk_label,priority_label,health_score_label,lead_label
CL3338,35,Self-Employed,250000,Moderate,0.36,2,597480,556207.0,-0.069,0,0,1,150000,1,0,0,0.675,0,medium,0,57.2,1
CL3339,60,Self-Employed,100000,Conservative,0.28,0,0,0.0,0.0,0,0,1,10000,0,0,0,0.0,0,low,0,59.1,1
CL3340,45,Business Owner,250000,Conservative,0.351,5,1005750,829634.0,-0.175,1,0,1,0,0,1,1,0.531,0,medium,0,82.0,1
CL3341,31,Business Owner,50000,Moderate,0.759,3,471164,499395.0,0.06,0,0,1,50000,0,0,1,0.0,0,low,0,61.4,1
CL3342,39,Business Owner,50000,Aggressive,0.519,3,725741,948663.0,0.307,0,0,1,0,0,0,1,0.799,0,low,0,53.6,1
CL3343,38,Salaried,35000,Aggressive,0.488,4,467004,587423.0,0.258,0,1,1,400000,1,1,1,0.654,0,medium,0,78.2,1
CL3344,32,Business Owner,75000,Aggressive,0.05,5,1049972,957804.0,-0.088,0,0,1,0,0,0,1,0.506,0,low,0,74.2,1
CL3345,28,Business Owner,150000,Conservative,0.54,0,0,0.0,0.0,1,0,0,150000,1,0,0,0.0,0,high,0,74.4,1
CL3346,48,Self-Employed,150000,Conservative,0.405,5,869324,1017914.0,0.171,0,0,1,50000,0,1,0,0.411,0,low,0,60.4,0
CL3347,62,Salaried,50000,Aggressive,0.466,2,202277,164699.0,-0.186,2,1,1,0,1,1,0,0.0,0,high,0,79.2,0
CL3348,56,Business Owner,100000,Moderate,0.314,1,342456,222139.0,-0.351,0,1,1,0,1,0,1,0.0,0,medium,1,99.6,1
CL3349,33,Self-Employed,700000,Conservative,0.19,5,1254889,1490104.0,0.187,0,1,1,150000,0,0,0,0.842,1,low,1,42.8,0
CL3350,44,Self-Employed,50000,Conservative,0.414,1,78480,88845.0,0.132,1,0,1,0,1,1,0,0.0,0,medium,0,84.9,0
CL3351,28,Business Owner,35000,Aggressive,0.432,3,504797,418825.0,-0.17,1,0,1,50000,1,1,0,0.0,0,medium,0,85.6,0
CL3352,27,Self-Employed,250000,Conservative,0.494,5,1283348,1312883.0,0.023,0,0,1,0,0,1,1,0.475,0,low,0,76.1,0
CL3353,61,Self-Employed,50000,Conservative,0.473,0,0,0.0,0.0,0,0,1,10000,0,0,0,0.0,0,low,0,60.2,1
CL3354,34,Salaried,35000,Aggressive,0.241,3,903987,983904.0,0.088,1,1,1,0,1,1,0,0.0,0,medium,0,85.3,0
CL3355,42,Salaried,250000,Conservative,0.481,4,777378,954058.0,0.227,0,0,1,10000,0,1,1,0.0,0,low,0,73.8,0
CL3356,36,Self-Employed,150000,Aggressive,0.524,5,1246121,1305058.0,0.047,0,0,1,50000,1,1,1,0.0,0,low,0,98.9,0
CL3357,29,Salaried,35000,Conservative,0.359,4,359885,370922.0,0.031,1,0,1,10000,0,0,1,0.0,0,medium,0,72.4,1
CL3358,29,Salaried,150000,Conservative,0.221,0,0,0.0,0.0,0,0,0,150000,1,0,0,0.0,0,medium,0,79.8,1
CL3359,33,Salaried,250000,Conservative,0.256,0,0,0.0,0.0,0,0,1,400000,0,0,0,0.0,0,medium,0,57.1,0
CL3360,27,Business Owner,400000,Conservative,0.584,5,1162281,1212323.0,0.043,0,1,1,0,1,1,1,0.0,1,low,1,100.0,1
CL3361,53,Business Owner,100000,Moderate,0.328,4,1151990,1277112.0,0.109,1,0,1,0,0,1,1,0.378,0,medium,0,78.1,0
CL3362,39,Salaried,50000,Moderate,0.346,0,0,0.0,0.0,1,0,1,50000,0,0,0,0.0,0,medium,0,63.3,0
CL3363,58,Salaried,250000,Aggressive,0.282,5,929572,1028963.0,0.107,0,3,0,0,1,1,1,0.65,0,high,1,78.8,0
CL3364,28,Business Owner,150000,Moderate,0.57,2,577826,560895.0,-0.029,2,0,1,150000,0,0,0,0.0,0,high,0,54.7,1
CL3365,44,Salaried,400000,Aggressive,0.276,1,244283,215014.0,-0.12,0,1,1,0,0,0,1,0.0,1,medium,1,81.4,1
CL3366,30,Salaried,400000,Moderate,0.271,1,205794,227202.0,0.104,0,0,1,0,1,1,0,0.0,1,low,0,81.5,1
CL3367,47,Business Owner,700000,Conservative,0.546,0,0,0.0,0.0,0,0,1,50000,0,0,0,0.0,1,low,0,74.6,1
CL3368,29,Business Owner,100000,Aggressive,0.417,3,334243,307278.0,-0.081,0,0,1,400000,1,0,0,0.473,0,low,0,70.4,1
CL3369,47,Self-Employed,50000,Moderate,0.445,3,504315,459513.0,-0.089,1,0,0,400000,0,0,1,0.0,0,high,0,80.3,1
CL3370,52,Salaried,400000,Aggressive,0.22,2,445383,510931.0,0.147,0,0,1,10000,1,0,0,0.0,1,low,0,87.8,1
CL3371,30,Business Owner,400000,Aggressive,0.366,3,456708,411190.0,-0.1,1,1,1,50000,1,0,1,0.0,1,high,1,90.1,1
CL3372,59,Business Owner,400000,Aggressive,0.285,3,763207,741824.0,-0.028,0,0,0,10000,1,0,1,0.592,1,medium,0,98.4,1
CL3373,61,Self-Employed,100000,Aggressive,0.388,1,61291,64871.0,0.058,0,0,1,150000,1,0,0,0.0,0,low,0,82.1,1
CL3374,32,Business Owner,50000,Aggressive,0.387,1,50225,52434.0,0.044,1,1,1,150000,0,0,1,0.0,0,high,0,62.7,1
CL3375,27,Self-Employed,35000,Conservative,0.598,3,455916,526839.0,0.156,0,0,1,0,0,0,0,0.0,0,low,0,59.4,1
CL3376,33,Self-Employed,150000,Conservative,0.556,4,1195022,1313481.0,0.099,0,0,1,50000,0,1,0,0.569,0,low,0,64.5,1
CL3377,62,Business Owner,150000,Moderate,0.46,2,602601,460156.0,-0.236,0,0,1,10000,0,1,0,0.0,0,low,1,60.3,1
CL3378,31,Self-Employed,50000,Conservative,0.465,0,0,0.0,0.0,0,1,1,50000,1,0,0,0.0,0,low,0,72.6,1
CL3379,49,Business Owner,250000,Aggressive,0.448,0,0,0.0,0.0,1,0,1,150000,1,0,0,0.0,0,medium,0,88.0,1
CL3380,23,Salaried,400000,Moderate,0.484,1,378985,313031.0,-0.174,2,0,1,400000,0,0,0,0.0,1,high,1,63.3,1
CL3381,38,Self-Employed,50000,Conservative,0.444,0,0,0.0,0.0,1,0,1,50000,1,0,0,0.0,0,medium,0,78.4,1
CL3382,46,Self-Employed,250000,Conservative,0.28,5,1164478,988704.0,-0.151,0,0,1,150000,0,0,1,0.644,0,medium,0,67.0,0
CL3383,36,Self-Employed,35000,Aggressive,0.381,1,44830,46036.0,0.027,0,0,0,0,1,0,0,0.0,0,medium,0,70.7,0
CL3384,23,Salaried,700000,Moderate,0.447,3,440495,624395.0,0.417,0,2,1,400000,0,0,0,0.0,1,high,0,57.6,1
CL3385,30,Salaried,100000,Moderate,0.597,4,589033,666804.0,0.132,0,0,1,0,0,1,0,0.0,0,low,0,61.7,0
CL3386,33,Business Owner,250000,Moderate,0.301,2,421906,406236.0,-0.037,0,0,1,50000,1,1,0,0.0,0,low,0,87.9,0
CL3387,38,Salaried,50000,Moderate,0.518,2,687953,664889.0,-0.034,0,0,1,10000,1,0,0,0.0,0,low,0,77.6,0
CL3388,44,Self-Employed,50000,Moderate,0.248,0,0,0.0,0.0,1,0,1,400000,1,0,0,0.0,0,medium,0,73.3,1
CL3389,43,Business Owner,50000,Aggressive,0.234,2,354821,462423.0,0.303,0,1,1,0,1,0,1,0.0,0,medium,0,92.4,1
CL3390,34,Self-Employed,100000,Conservative,0.701,0,0,0.0,0.0,0,0,1,50000,0,0,0,0.0,0,medium,0,54.8,1
CL3391,61,Self-Employed,150000,Moderate,0.05,0,0,0.0,0.0,0,0,1,400000,1,0,0,0.0,0,medium,0,88.0,1
CL3392,39,Salaried,250000,Conservative,0.469,2,383843,422560.0,0.101,0,0,1,50000,1,0,1,0.0,0,low,0,92.1,1
CL3393,56,Business Owner,250000,Conservative,0.304,5,1172695,898894.0,-0.233,0,0,1,0,1,1,1,0.0,0,low,0,100.0,1
CL3394,62,Business Owner,75000,Conservative,0.451,3,622256,649508.0,0.044,2,1,1,150000,0,0,1,0.0,0,high,0,83.3,1
CL3395,36,Business Owner,100000,Moderate,0.436,1,257408,311673.0,0.211,0,0,0,400000,0,0,1,0.0,0,low,0,69.8,1
CL3396,53,Business Owner,100000,Moderate,0.372,0,0,0.0,0.0,0,0,1,0,0,0,0,0.0,0,low,0,67.7,1
CL3397,33,Business Owner,75000,Moderate,0.388,0,0,0.0,0.0,2,0,1,150000,1,0,0,0.0,0,high,0,75.1,1
CL3398,37,Self-Employed,35000,Aggressive,0.328,1,143044,143503.0,0.003,0,0,1,10000,1,0,0,0.0,0,low,0,78.2,1
CL3399,29,Business Owner,50000,Moderate,0.47,2,485265,493380.0,0.017,1,1,1,10000,0,0,0,0.0,0,medium,0,57.2,1
CL3400,24,Business Owner,75000,Moderate,0.539,1,212862,233342.0,0.096,0,0,0,150000,0,0,0,0.0,0,low,0,49.9,0
CL3401,49,Business Owner,250000,Conservative,0.155,0,0,0.0,0.0,1,0,1,150000,0,0,0,0.0,0,low,0,65.3,1
CL3402,27,Self-Employed,250000,Moderate,0.443,0,0,0.0,0.0,1,0,1,150000,0,0,0,0.0,0,high,1,52.4,1
CL3403,42,Self-Employed,700000,Conservative,0.671,4,676299,472336.0,-0.302,1,0,1,0,0,1,0,0.495,1,medium,1,64.1,1
CL3404,28,Business Owner,35000,Conservative,0.5,3,516024,644458.0,0.249,2,1,1,10000,1,0,0,0.409,0,high,1,71.9,1
CL3405,59,Salaried,75000,Aggressive,0.662,1,271807,322973.0,0.188,0,2,1,50000,0,0,0,0.0,0,medium,0,58.0,1
CL3406,50,Salaried,75000,Aggressive,0.385,2,522859,449008.0,-0.141,0,0,0,10000,0,0,0,0.0,0,medium,0,63.2,0
CL3407,27,Business Owner,100000,Aggressive,0.238,0,0,0.0,0.0,1,0,1,0,1,0,0,0.0,0,medium,0,78.7,1
CL3408,42,Self-Employed,75000,Aggressive,0.54,5,1135923,997969.0,-0.121,1,0,1,0,0,0,0,0.48,0,high,1,56.8,1
CL3409,56,Salaried,100000,Moderate,0.393,1,214472,244506.0,0.14,0,0,0,400000,1,0,1,0.0,0,medium,0,99.9,1
CL3410,50,Business Owner,150000,Conservative,0.52,4,746883,777239.0,0.041,0,0,1,150000,1,0,1,0.0,0,low,0,100.0,0
CL3411,58,Self-Employed,250000,Conservative,0.447,3,556354,544458.0,-0.021,0,1,1,150000,1,0,0,0.0,0,medium,0,81.4,1
CL3412,56,Business Owner,250000,Moderate,0.456,3,712725,622720.0,-0.126,1,0,1,150000,1,0,0,0.553,0,high,1,81.3,1
CL3413,43,Self-Employed,100000,Aggressive,0.552,0,0,0.0,0.0,0,0,1,50000,0,0,0,0.0,0,low,0,53.4,1
CL3414,25,Self-Employed,150000,Conservative,0.412,4,1020996,763584.0,-0.252,0,0,0,150000,1,1,0,0.427,0,medium,0,94.6,0
CL3415,40,Business Owner,150000,Aggressive,0.347,4,1132564,1226675.0,0.083,0,1,1,10000,1,1,1,0.0,0,medium,0,100.0,0
CL3416,49,Self-Employed,50000,Aggressive,0.632,5,878687,924769.0,0.052,0,1,0,0,1,1,1,0.456,0,medium,0,100.0,0
CL3417,51,Self-Employed,50000,Moderate,0.416,3,457399,465817.0,0.018,0,0,1,0,1,0,1,0.0,0,low,0,99.7,1
CL3418,55,Salaried,400000,Aggressive,0.413,0,0,0.0,0.0,0,0,1,400000,0,0,0,0.0,1,low,0,63.2,1
CL3419,59,Salaried,75000,Moderate,0.516,5,868541,1148267.0,0.322,1,0,1,0,1,1,1,0.0,0,medium,0,94.1,0
CL3420,49,Business Owner,400000,Aggressive,0.385,1,199912,178555.0,-0.107,0,0,1,0,1,0,1,0.0,1,low,1,100.0,1
CL3421,39,Business Owner,75000,Moderate,0.25,0,0,0.0,0.0,1,2,1,400000,1,0,0,0.0,0,high,0,75.8,1
CL3422,33,Self-Employed,250000,Conservative,0.378,2,242445,219823.0,-0.093,1,0,1,400000,1,0,0,0.623,0,medium,0,53.7,1
CL3423,54,Business Owner,400000,Conservative,0.395,3,642904,731276.0,0.137,1,0,1,0,1,1,0,0.0,1,medium,0,89.2,0
CL3424,41,Business Owner,100000,Moderate,0.312,4,817543,681480.0,-0.166,0,0,0,0,0,0,1,0.348,0,low,0,71.2,0
CL3425,32,Business Owner,700000,Aggressive,0.258,3,829291,1008565.0,0.216,2,0,0,10000,1,1,0,0.602,1,high,1,67.4,1
CL3426,46,Business Owner,75000,Moderate,0.652,3,447896,379416.0,-0.153,0,0,1,50000,0,1,1,0.0,0,low,1,80.5,0
CL3427,35,Salaried,400000,Moderate,0.161,2,480481,447067.0,-0.07,0,0,1,50000,1,0,0,0.0,1,low,0,68.6,1
CL3428,61,Business Owner,400000,Aggressive,0.315,5,823301,755779.0,-0.082,0,1,1,0,1,1,0,0.805,1,medium,0,69.0,1
CL3429,26,Salaried,700000,Conservative,0.167,3,768072,812441.0,0.058,1,0,1,50000,1,0,0,0.0,1,high,1,73.8,1
CL3430,47,Self-Employed,100000,Moderate,0.432,4,935108,733630.0,-0.215,0,0,1,400000,0,0,1,0.444,0,low,0,79.1,1
CL3431,41,Salaried,250000,Aggressive,0.368,2,514910,580125.0,0.127,0,0,1,0,1,0,0,0.0,0,low,0,66.5,1
CL3432,38,Self-Employed,700000,Moderate,0.478,3,290925,297360.0,0.022,1,0,0,50000,0,1,1,0.0,1,medium,0,83.6,0
CL3433,45,Self-Employed,50000,Aggressive,0.247,3,312385,315180.0,0.009,1,0,1,0,1,0,0,0.0,0,medium,0,85.3,1
CL3434,36,Business Owner,35000,Aggressive,0.514,0,0,0.0,0.0,0,0,1,400000,1,0,0,0.0,0,low,0,80.7,1
CL3435,59,Business Owner,150000,Conservative,0.485,3,531031,481012.0,-0.094,1,0,1,400000,0,0,1,0.0,0,high,1,83.1,1
CL3436,38,Business Owner,250000,Aggressive,0.542,3,614386,697766.0,0.136,1,0,0,50000,0,0,0,0.0,0,medium,0,56.4,0
CL3437,25,Salaried,35000,Moderate,0.317,3,256913,287200.0,0.118,0,1,1,150000,1,1,0,0.699,0,low,0,64.5,1
CL3438,49,Salaried,50000,Aggressive,0.267,5,886105,924169.0,0.043,2,0,1,150000,0,1,1,0.0,0,high,1,79.6,1
CL3439,51,Self-Employed,150000,Moderate,0.319,0,0,0.0,0.0,1,0,1,10000,1,0,0,0.0,0,high,0,87.3,1
CL3440,50,Business Owner,50000,Aggressive,0.454,5,1451172,1437038.0,-0.01,0,1,1,50000,1,1,1,0.388,0,low,0,94.3,1
CL3441,62,Business Owner,35000,Moderate,0.443,5,1225396,1228224.0,0.002,0,0,1,10000,1,1,1,0.0,0,low,0,100.0,0
CL3442,37,Salaried,100000,Aggressive,0.211,1,389293,431570.0,0.109,0,0,1,50000,1,1,0,0.0,0,low,0,86.4,0
CL3443,24,Self-Employed,250000,Moderate,0.169,5,564191,553581.0,-0.019,1,1,0,0,1,1,1,0.526,0,high,0,100.0,0
CL3444,42,Self-Employed,700000,Moderate,0.197,1,309282,377696.0,0.221,0,0,1,0,0,0,0,0.0,1,low,0,54.1,1
CL3445,55,Salaried,250000,Moderate,0.291,3,331556,221847.0,-0.331,0,0,1,10000,0,0,0,0.0,0,medium,0,65.9,1
CL3446,33,Business Owner,100000,Moderate,0.244,5,982908,1070755.0,0.089,0,0,1,0,1,0,1,0.346,0,low,0,92.1,0
CL3447,35,Salaried,35000,Moderate,0.585,4,751395,779835.0,0.038,0,0,1,150000,1,0,1,0.0,0,low,0,95.5,1
CL3448,57,Business Owner,250000,Conservative,0.319,5,1358410,1351286.0,-0.005,0,0,1,400000,1,1,1,0.346,0,low,0,92.2,1
CL3449,33,Self-Employed,400000,Moderate,0.668,4,792476,765347.0,-0.034,0,0,1,0,1,1,1,0.487,1,low,1,97.3,0
CL3450,59,Business Owner,50000,Aggressive,0.324,0,0,0.0,0.0,0,0,1,0,1,0,0,0.0,0,low,0,89.9,0
CL3451,27,Self-Employed,150000,Conservative,0.625,2,448812,606345.0,0.351,1,1,1,0,0,0,0,0.0,0,high,0,62.0,1
CL3452,61,Business Owner,250000,Moderate,0.439,5,896726,927852.0,0.035,1,0,1,10000,0,1,1,0.352,0,medium,0,78.1,0
CL3453,48,Salaried,50000,Conservative,0.516,0,0,0.0,0.0,0,0,1,400000,0,0,0,0.0,0,medium,0,64.5,1
CL3454,35,Salaried,35000,Moderate,0.48,1,119514,117906.0,-0.013,1,1,0,10000,0,0,0,0.57,0,high,0,58.1,1
CL3455,57,Business Owner,50000,Aggressive,0.419,0,0,0.0,0.0,1,1,1,150000,1,0,0,0.0,0,high,0,82.3,1
CL3456,49,Business Owner,250000,Aggressive,0.238,2,447048,368232.0,-0.176,1,1,1,400000,0,0,0,0.0,0,medium,0,64.3,0
CL3457,42,Self-Employed,250000,Conservative,0.562,4,1002637,1238021.0,0.235,1,0,1,0,0,1,0,0.484,0,medium,0,70.5,1
CL3458,28,Salaried,50000,Moderate,0.143,0,0,0.0,0.0,0,2,1,400000,0,0,0,0.0,0,high,0,49.0,1
CL3459,47,Salaried,50000,Conservative,0.7,5,858956,1059775.0,0.234,0,0,0,150000,1,1,0,0.0,0,medium,0,82.7,0
CL3460,32,Business Owner,50000,Moderate,0.322,2,470378,465332.0,-0.011,0,0,1,150000,1,0,1,0.0,0,low,0,98.9,1
CL3461,47,Salaried,75000,Aggressive,0.378,1,162076,153900.0,-0.05,1,0,1,400000,0,0,0,0.0,0,medium,0,64.0,1
CL3462,23,Self-Employed,35000,Aggressive,0.212,1,367104,348456.0,-0.051,0,0,1,400000,1,0,0,0.0,0,low,0,75.5,1
CL3463,45,Salaried,700000,Conservative,0.424,4,279647,259746.0,-0.071,0,0,1,400000,1,0,1,0.807,1,low,0,86.3,1
CL3464,58,Business Owner,250000,Moderate,0.537,5,880175,786399.0,-0.107,0,0,1,400000,1,0,1,0.499,0,low,1,95.4,1
CL3465,55,Business Owner,35000,Conservative,0.358,5,742023,733568.0,-0.011,0,1,1,50000,1,1,1,0.808,0,medium,0,85.0,0
CL3466,53,Self-Employed,150000,Moderate,0.332,5,1311185,1207023.0,-0.079,1,0,1,50000,1,1,0,0.456,0,medium,0,91.1,1
CL3467,25,Self-Employed,50000,Moderate,0.473,5,1465938,1552452.0,0.059,0,1,1,50000,1,0,1,0.529,0,medium,0,89.0,1
CL3468,50,Salaried,100000,Conservative,0.359,3,538770,491811.0,-0.087,0,1,1,0,1,0,1,0.895,0,low,0,78.1,1
CL3469,35,Salaried,400000,Moderate,0.513,3,685091,672062.0,-0.019,0,0,1,150000,0,1,0,0.0,1,low,0,69.7,1
CL3470,55,Salaried,35000,Moderate,0.325,0,0,0.0,0.0,0,0,1,400000,0,0,0,0.0,0,low,0,63.9,1
CL3471,56,Business Owner,250000,Conservative,0.235,4,961786,727909.0,-0.243,1,0,1,10000,1,1,0,0.0,0,medium,0,90.0,0
CL3472,59,Self-Employed,35000,Conservative,0.642,2,459515,470334.0,0.024,0,0,1,0,1,0,1,0.0,0,low,0,100.0,1
CL3473,49,Salaried,700000,Aggressive,0.327,0,0,0.0,0.0,0,0,1,10000,1,0,0,0.0,1,medium,1,89.3,1
CL3474,31,Self-Employed,400000,Conservative,0.05,4,1076727,1083444.0,0.006,0,0,1,400000,0,1,1,0.0,1,low,1,78.3,0
CL3475,33,Business Owner,250000,Aggressive,0.352,4,796081,774264.0,-0.027,1,0,1,0,0,1,0,0.0,0,medium,0,69.7,0
CL3476,36,Self-Employed,35000,Aggressive,0.203,4,1127723,1218384.0,0.08,0,0,1,150000,0,1,1,0.0,0,low,0,72.7,1
CL3477,48,Self-Employed,150000,Aggressive,0.709,1,160929,140012.0,-0.13,1,0,1,150000,0,0,1,0.0,0,medium,0,79.2,1
CL3478,59,Self-Employed,700000,Conservative,0.348,0,0,0.0,0.0,0,1,1,400000,0,0,0,0.0,1,medium,0,68.2,1
CL3479,53,Self-Employed,250000,Aggressive,0.293,5,1183576,1343749.0,0.135,0,1,1,0,1,1,1,0.0,0,medium,0,99.5,0
CL3480,41,Business Owner,400000,Conservative,0.358,3,787095,673834.0,-0.144,0,0,1,50000,0,0,1,0.434,1,medium,1,70.6,1
CL3481,62,Self-Employed,400000,Moderate,0.293,0,0,0.0,0.0,0,0,1,400000,0,0,0,0.0,1,low,0,64.0,0
CL3482,30,Self-Employed,400000,Aggressive,0.142,4,933303,894938.0,-0.041,1,0,1,0,1,1,1,0.538,1,low,0,100.0,0
CL3483,35,Salaried,35000,Aggressive,0.182,2,717122,698266.0,-0.026,1,0,1,10000,0,1,1,0.0,0,low,0,81.4,0
CL3484,56,Business Owner,150000,Aggressive,0.432,1,367507,347189.0,-0.055,0,0,1,50000,0,0,0,0.0,0,low,0,64.8,1
CL3485,58,Business Owner,35000,Aggressive,0.181,4,738670,712128.0,-0.036,0,1,1,0,0,0,1,0.48,0,low,0,78.0,0
CL3486,23,Self-Employed,50000,Conservative,0.531,3,755394,816679.0,0.081,0,0,1,50000,0,0,0,0.0,0,medium,0,60.9,1
CL3487,45,Self-Employed,250000,Moderate,0.484,3,653997,718468.0,0.099,0,0,0,50000,1,0,0,0.46,0,low,0,82.2,0
CL3488,48,Self-Employed,75000,Conservative,0.547,0,0,0.0,0.0,0,0,1,400000,0,0,0,0.0,0,medium,0,67.2,1
CL3489,42,Salaried,50000,Aggressive,0.669,5,1362830,1368748.0,0.004,0,0,1,0,0,1,0,0.0,0,medium,0,68.3,1
CL3490,28,Self-Employed,250000,Aggressive,0.75,5,1297944,1435175.0,0.106,0,0,1,0,1,1,0,0.532,0,low,0,80.2,0
CL3491,49,Salaried,150000,Aggressive,0.46,2,644684,541393.0,-0.16,1,0,1,400000,0,0,1,0.0,0,high,1,75.7,1
CL3492,51,Self-Employed,35000,Moderate,0.515,0,0,0.0,0.0,0,1,1,150000,1,0,0,0.0,0,low,0,78.5,1
CL3493,29,Self-Employed,50000,Moderate,0.243,2,420508,337026.0,-0.199,0,0,1,10000,0,0,0,0.776,0,medium,0,31.4,1
CL3494,61,Self-Employed,75000,Conservative,0.293,5,1366304,1385306.0,0.014,0,1,1,50000,0,1,1,0.567,0,medium,0,75.3,0
CL3495,45,Self-Employed,400000,Aggressive,0.341,0,0,0.0,0.0,0,0,1,10000,0,0,0,0.0,1,low,1,58.7,0
CL3496,62,Business Owner,150000,Aggressive,0.377,1,180388,177250.0,-0.017,0,0,1,50000,1,0,0,0.0,0,low,0,80.2,1
CL3497,54,Self-Employed,50000,Moderate,0.56,4,896866,1011133.0,0.127,0,1,1,400000,0,0,0,0.819,0,medium,0,49.7,1
CL3498,45,Self-Employed,100000,Aggressive,0.341,3,490711,467479.0,-0.047,0,0,0,10000,1,0,1,0.577,0,low,0,100.0,0
CL3499,37,Business Owner,150000,Moderate,0.548,1,57621,52185.0,-0.094,1,0,1,400000,0,0,0,0.0,0,high,0,44.4,1
CL3500,57,Salaried,700000,Conservative,0.26,2,478958,495096.0,0.034,1,0,1,0,0,0,1,0.0,1,medium,0,86.2,1
CL3501,40,Self-Employed,700000,Conservative,0.334,3,742183,675151.0,-0.09,0,0,1,0,0,1,0,0.0,1,medium,0,59.0,0
CL3502,32,Self-Employed,250000,Moderate,0.523,4,1061989,1229856.0,0.158,0,0,1,150000,0,1,0,0.545,0,low,0,63.8,0
CL3503,25,Business Owner,75000,Moderate,0.132,5,1173203,1093676.0,-0.068,0,1,1,10000,0,0,1,0.361,0,medium,0,68.7,1
CL3504,48,Business Owner,700000,Aggressive,0.414,0,0,0.0,0.0,0,1,1,50000,1,0,0,0.0,1,high,0,88.1,1
CL3505,54,Self-Employed,100000,Conservative,0.422,4,860957,1011425.0,0.175,0,1,1,10000,0,1,0,0.0,0,low,0,67.0,0
CL3506,48,Salaried,35000,Moderate,0.318,0,0,0.0,0.0,0,0,1,50000,0,0,0,0.0,0,low,0,62.3,1
CL3507,27,Self-Employed,700000,Aggressive,0.05,5,1199680,1317798.0,0.098,0,0,1,0,1,1,0,0.559,1,low,0,93.1,0
CL3508,61,Business Owner,75000,Moderate,0.556,2,617504,512449.0,-0.17,0,0,1,400000,1,0,0,0.647,0,medium,0,68.9,1
CL3509,38,Self-Employed,400000,Moderate,0.571,5,1327487,1066756.0,-0.196,1,0,1,50000,0,1,1,0.0,1,medium,1,80.0,1
CL3510,26,Salaried,700000,Conservative,0.314,4,549756,449003.0,-0.183,0,0,1,150000,0,1,0,0.463,1,low,1,65.1,0
CL3511,26,Self-Employed,700000,Conservative,0.735,3,617900,740619.0,0.199,1,0,1,0,0,1,0,0.0,1,medium,0,60.4,0
CL3512,59,Self-Employed,400000,Conservative,0.367,5,1070236,1073645.0,0.003,0,0,1,0,1,1,0,0.765,1,low,0,64.4,1
CL3513,50,Business Owner,250000,Conservative,0.302,3,426102,338593.0,-0.205,0,0,1,400000,0,1,0,0.838,0,low,0,47.1,0
CL3514,53,Business Owner,150000,Conservative,0.332,1,294249,305859.0,0.039,0,0,1,150000,0,1,0,0.0,0,low,0,63.0,0
CL3515,31,Salaried,75000,Conservative,0.57,0,0,0.0,0.0,0,0,1,400000,0,0,0,0.0,0,low,0,47.8,1
CL3516,33,Salaried,400000,Conservative,0.388,4,946275,925911.0,-0.022,0,1,1,10000,1,1,1,0.0,1,low,1,100.0,0
CL3517,39,Self-Employed,150000,Moderate,0.399,5,671747,683526.0,0.018,2,0,1,400000,1,1,0,0.0,0,medium,0,81.6,1
CL3518,44,Salaried,50000,Moderate,0.554,3,673239,488174.0,-0.275,1,0,0,150000,1,1,0,0.686,0,high,1,68.2,1
CL3519,29,Self-Employed,100000,Aggressive,0.745,3,748478,731352.0,-0.023,0,1,1,10000,0,1,0,0.381,0,medium,0,64.3,1
CL3520,24,Self-Employed,50000,Aggressive,0.115,4,360684,392110.0,0.087,0,0,1,0,1,0,0,0.0,0,low,0,76.6,0
CL3521,47,Salaried,35000,Conservative,0.456,4,663370,670671.0,0.011,0,0,1,400000,1,0,1,0.0,0,low,0,91.4,1
CL3522,50,Business Owner,50000,Conservative,0.362,3,510331,577321.0,0.131,1,0,1,50000,1,1,1,0.0,0,medium,0,95.9,0
CL3523,27,Salaried,400000,Conservative,0.516,3,891151,836327.0,-0.062,0,0,1,0,1,0,0,0.362,1,medium,0,84.3,1
CL3524,47,Salaried,100000,Conservative,0.379,5,1183513,891003.0,-0.247,0,0,0,150000,0,1,1,0.0,0,low,0,76.7,0
CL3525,25,Business Owner,250000,Aggressive,0.431,1,377423,344875.0,-0.086,1,0,0,10000,1,1,0,0.0,0,high,1,87.3,0
CL3526,59,Business Owner,35000,Aggressive,0.358,5,1121649,1267349.0,0.13,1,0,1,50000,1,0,1,0.374,0,medium,0,100.0,1
CL3527,27,Business Owner,250000,Aggressive,0.435,0,0,0.0,0.0,0,1,1,150000,0,0,0,0.0,0,medium,0,53.5,1
CL3528,48,Salaried,700000,Moderate,0.379,2,343413,421257.0,0.227,1,0,0,0,1,0,0,0.539,1,high,1,79.4,0
CL3529,31,Salaried,250000,Moderate,0.268,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,low,0,61.2,1
CL3530,24,Self-Employed,700000,Moderate,0.17,4,784153,718106.0,-0.084,0,0,1,10000,0,1,0,0.804,1,low,0,42.3,0
CL3531,28,Self-Employed,35000,Moderate,0.596,3,652228,785855.0,0.205,0,0,1,50000,1,0,0,0.763,0,low,0,50.5,1
CL3532,45,Salaried,50000,Conservative,0.482,5,957293,1047057.0,0.094,0,0,1,150000,1,1,1,0.65,0,low,0,79.1,1
